data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
97.00,,,,,,,,,,,,,,,,,,,,e1,61.90,231.06,14422.84,1.43,5.20,0.34,0.00,6.20,e1_0,33.53,32.31,81.83,0.01,5
97.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
98.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.74,892.09,route01,32.26,Car01,0.00,3045.02,-1.60,,,,,,,,,,,,,,,
98.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,833.71,route01,31.46,Car,0.00,2951.06,-1.60,,,,,,,,,,,,,,,
98.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.37,779.91,route01,33.32,Car,0.00,2864.48,-1.60,,,,,,,,,,,,,,,
98.00,136.39,8185.14,0.83,3.06,0.19,90.00,HBEFA3/PC_G_EU4,0.00,3.52,3,e1_0,74.94,714.68,route01,31.42,Car,0.00,2759.51,-1.60,,,,,,,,,,,,,,,
98.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.26,661.44,route01,33.12,Car,0.00,2673.82,-1.60,,,,,,,,,,,,,,,
98.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
98.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
98.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
98.00,,,,,,,,,,,,,,,,,,,,e1,61.89,234.56,14497.83,1.44,5.23,0.34,0.00,6.23,e1_0,33.53,32.32,81.98,0.01,5
98.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
99.00,153.28,8543.06,0.92,3.20,0.21,90.00,HBEFA3/PC_G_EU4,0.00,3.67,0,e1_0,75.40,924.57,route01,32.48,Car01,0.00,3097.29,-1.60,,,,,,,,,,,,,,,
99.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,865.17,route01,31.46,Car,0.00,3001.69,-1.60,,,,,,,,,,,,,,,
99.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.33,813.19,route01,33.28,Car,0.00,2918.04,-1.60,,,,,,,,,,,,,,,
99.00,139.46,8239.51,0.85,3.08,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.54,3,e1_0,75.04,746.33,route01,31.65,Car,0.00,2810.45,-1.60,,,,,,,,,,,,,,,
99.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.26,694.52,route01,33.08,Car,0.00,2727.06,-1.60,,,,,,,,,,,,,,,
99.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
99.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
99.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
99.00,,,,,,,,,,,,,,,,,,,,e1,61.75,390.91,23095.25,2.38,8.46,0.55,0.00,9.93,e1_0,33.53,32.39,82.12,0.01,5
99.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
100.00,117.74,6810.89,0.71,2.39,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.93,0,e1_0,75.07,957.06,route01,32.49,Car01,0.00,3149.58,-1.60,,,,,,,,,,,,,,,
100.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,896.63,route01,31.46,Car,0.00,3052.32,-1.60,,,,,,,,,,,,,,,
100.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.30,846.41,route01,33.23,Car,0.00,2971.51,-1.60,,,,,,,,,,,,,,,
100.00,142.19,8278.11,0.86,3.09,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.56,3,e1_0,75.12,778.20,route01,31.87,Car,0.00,2861.73,-1.60,,,,,,,,,,,,,,,
100.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.25,727.57,route01,33.05,Car,0.00,2780.25,-1.60,,,,,,,,,,,,,,,
100.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
100.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
100.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
100.00,,,,,,,,,,,,,,,,,,,,e1,61.69,358.11,21401.68,2.19,7.65,0.51,0.00,9.20,e1_0,33.53,32.42,82.06,0.01,5
100.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
101.00,182.49,9793.80,1.08,3.79,0.24,90.00,HBEFA3/PC_G_EU4,0.00,4.21,0,e1_0,75.81,989.90,route01,32.84,Car01,0.00,3202.43,-1.60,,,,,,,,,,,,,,,
101.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,928.09,route01,31.46,Car,0.00,3102.96,-1.60,,,,,,,,,,,,,,,
101.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.27,879.58,route01,33.17,Car,0.00,3024.89,-1.60,,,,,,,,,,,,,,,
101.00,144.58,8301.44,0.87,3.10,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.57,3,e1_0,75.21,810.28,route01,32.08,Car,0.00,2913.35,-1.60,,,,,,,,,,,,,,,
101.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.25,760.60,route01,33.03,Car,0.00,2833.40,-1.60,,,,,,,,,,,,,,,
101.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
101.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
101.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
101.00,,,,,,,,,,,,,,,,,,,,e1,61.51,425.24,24407.93,2.57,9.06,0.59,0.00,10.49,e1_0,33.53,32.51,82.23,0.01,5
101.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
102.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.35,1022.25,route01,32.36,Car01,0.00,3254.50,-1.60,,,,,,,,,,,,,,,
102.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,959.55,route01,31.46,Car,0.00,3153.59,-1.60,,,,,,,,,,,,,,,
102.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.23,912.69,route01,33.11,Car,0.00,3078.18,-1.60,,,,,,,,,,,,,,,
102.00,146.61,8309.77,0.88,3.10,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.57,3,e1_0,75.28,842.55,route01,32.28,Car,0.00,2965.30,-1.60,,,,,,,,,,,,,,,
102.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.26,793.61,route01,33.01,Car,0.00,2886.53,-1.60,,,,,,,,,,,,,,,
102.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
102.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
102.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
102.00,,,,,,,,,,,,,,,,,,,,e1,61.65,244.78,14622.46,1.49,5.27,0.35,0.00,6.29,e1_0,33.53,32.44,81.95,0.01,5
102.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
103.00,201.38,10722.95,1.19,4.23,0.27,90.00,HBEFA3/PC_G_EU4,0.00,4.61,0,e1_0,76.01,1055.07,route01,32.81,Car01,0.00,3307.31,-1.60,,,,,,,,,,,,,,,
103.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,991.01,route01,31.46,Car,0.00,3204.22,-1.60,,,,,,,,,,,,,,,
103.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.19,945.73,route01,33.04,Car,0.00,3131.35,-1.60,,,,,,,,,,,,,,,
103.00,148.27,8303.47,0.89,3.09,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.57,3,e1_0,75.35,875.02,route01,32.47,Car,0.00,3017.56,-1.60,,,,,,,,,,,,,,,
103.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.26,826.61,route01,33.00,Car,0.00,2939.65,-1.60,,,,,,,,,,,,,,,
103.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
103.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
103.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
103.00,,,,,,,,,,,,,,,,,,,,e1,61.43,447.82,25339.10,2.70,9.49,0.62,0.00,10.89,e1_0,33.53,32.56,82.29,0.01,5
103.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
104.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.35,1087.41,route01,32.34,Car01,0.00,3359.36,-1.60,,,,,,,,,,,,,,,
104.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1022.47,route01,31.46,Car,0.00,3254.85,-1.60,,,,,,,,,,,,,,,
104.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.15,978.71,route01,32.97,Car,0.00,3184.42,-1.60,,,,,,,,,,,,,,,
104.00,149.56,8283.01,0.90,3.08,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.56,3,e1_0,75.41,907.67,route01,32.65,Car,0.00,3070.10,-1.60,,,,,,,,,,,,,,,
104.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.28,859.62,route01,33.00,Car,0.00,2992.76,-1.60,,,,,,,,,,,,,,,
104.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
104.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
104.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
104.00,,,,,,,,,,,,,,,,,,,,e1,61.57,247.73,14595.70,1.51,5.25,0.35,0.00,6.27,e1_0,33.53,32.49,81.96,0.01,5
104.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
105.00,250.69,13004.98,1.47,5.30,0.33,90.00,HBEFA3/PC_G_EU4,0.00,5.59,0,e1_0,76.67,1120.46,route01,33.05,Car01,0.00,3412.55,-1.60,,,,,,,,,,,,,,,
105.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1053.93,route01,31.46,Car,0.00,3305.48,-1.60,,,,,,,,,,,,,,,
105.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,75.11,1011.60,route01,32.90,Car,0.00,3237.36,-1.60,,,,,,,,,,,,,,,
105.00,150.47,8248.99,0.90,3.06,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.55,3,e1_0,75.47,940.49,route01,32.82,Car,0.00,3122.91,-1.60,,,,,,,,,,,,,,,
105.00,125.87,6960.51,0.76,2.45,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2.99,4,e1_0,75.29,892.63,route01,33.01,Car,0.00,3045.89,-1.60,,,,,,,,,,,,,,,
105.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
105.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
105.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
105.00,,,,,,,,,,,,,,,,,,,,e1,61.26,625.20,34527.17,3.74,12.98,0.85,0.00,14.84,e1_0,33.53,32.65,82.47,0.01,5
105.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
106.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.09,1152.79,route01,32.33,Car01,0.00,3464.57,-1.60,,,,,,,,,,,,,,,
106.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1085.40,route01,31.46,Car,0.00,3356.12,-1.60,,,,,,,,,,,,,,,
106.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,74.62,1044.17,route01,32.57,Car,0.00,3289.77,-1.60,,,,,,,,,,,,,,,
106.00,151.02,8202.10,0.90,3.03,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.53,3,e1_0,75.51,973.46,route01,32.97,Car,0.00,3175.97,-1.60,,,,,,,,,,,,,,,
106.00,127.44,7029.48,0.77,2.48,0.17,90.00,HBEFA3/PC_G_EU4,0.00,3.02,4,e1_0,75.31,925.66,route01,33.03,Car,0.00,3099.04,-1.60,,,,,,,,,,,,,,,
106.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
106.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
106.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
106.00,,,,,,,,,,,,,,,,,,,,e1,61.59,376.62,21544.27,2.28,7.69,0.52,0.00,9.26,e1_0,33.53,32.47,81.84,0.01,5
106.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
107.00,306.30,15577.14,1.79,6.51,0.40,90.00,HBEFA3/PC_G_EU4,0.00,6.70,0,e1_0,77.49,1186.10,route01,33.31,Car01,0.00,3518.19,-1.60,,,,,,,,,,,,,,,
107.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1116.86,route01,31.46,Car,0.00,3406.75,-1.60,,,,,,,,,,,,,,,
107.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,73.94,1076.06,route01,31.89,Car,0.00,3341.09,-1.60,,,,,,,,,,,,,,,
107.00,148.49,8018.33,0.89,2.94,0.20,90.00,HBEFA3/PC_G_EU4,0.00,3.45,3,e1_0,75.52,1006.55,route01,33.10,Car,0.00,3229.23,-1.60,,,,,,,,,,,,,,,
107.00,129.06,7097.99,0.77,2.51,0.17,90.00,HBEFA3/PC_G_EU4,0.00,3.05,4,e1_0,75.33,958.70,route01,33.05,Car,0.00,3152.23,-1.60,,,,,,,,,,,,,,,
107.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
107.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
107.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
107.00,,,,,,,,,,,,,,,,,,,,e1,61.42,682.02,37006.15,4.06,14.14,0.92,0.00,15.91,e1_0,33.53,32.56,82.54,0.01,5
107.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
108.00,160.19,8404.25,0.95,3.12,0.21,90.00,HBEFA3/PC_G_EU4,0.00,3.61,0,e1_0,75.74,1219.57,route01,33.47,Car01,0.00,3572.05,-1.60,,,,,,,,,,,,,,,
108.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1148.32,route01,31.46,Car,0.00,3457.38,-1.60,,,,,,,,,,,,,,,
108.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,73.81,1107.41,route01,31.34,Car,0.00,3391.54,-1.60,,,,,,,,,,,,,,,
108.00,141.39,7635.66,0.84,2.76,0.19,90.00,HBEFA3/PC_G_EU4,0.00,3.28,3,e1_0,75.48,1039.73,route01,33.17,Car,0.00,3282.62,-1.60,,,,,,,,,,,,,,,
108.00,130.57,7158.01,0.78,2.54,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.08,4,e1_0,75.35,991.78,route01,33.08,Car,0.00,3205.46,-1.60,,,,,,,,,,,,,,,
108.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
108.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
108.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
108.00,,,,,,,,,,,,,,,,,,,,e1,61.53,530.32,29510.60,3.19,10.59,0.72,0.00,12.69,e1_0,33.53,32.50,82.04,0.01,5
108.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
109.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,75.35,1252.97,route01,33.40,Car01,0.00,3625.80,-1.60,,,,,,,,,,,,,,,
109.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1179.78,route01,31.46,Car,0.00,3508.01,-1.60,,,,,,,,,,,,,,,
109.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,74.11,1138.53,route01,31.13,Car,0.00,3441.63,-1.60,,,,,,,,,,,,,,,
109.00,134.32,7275.30,0.80,2.59,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.13,3,e1_0,75.42,1072.94,route01,33.21,Car,0.00,3336.07,-1.60,,,,,,,,,,,,,,,
109.00,131.69,7197.57,0.79,2.56,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.09,4,e1_0,75.37,1024.89,route01,33.11,Car,0.00,3258.74,-1.60,,,,,,,,,,,,,,,
109.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
109.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
109.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
109.00,,,,,,,,,,,,,,,,,,,,e1,61.61,364.19,20785.57,2.20,7.32,0.50,0.00,8.93,e1_0,33.53,32.46,81.99,0.01,5
109.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
110.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.96,1286.10,route01,33.13,Car01,0.00,3679.12,-1.60,,,,,,,,,,,,,,,
110.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1211.24,route01,31.46,Car,0.00,3558.65,-1.60,,,,,,,,,,,,,,,
110.00,102.84,6654.51,0.64,2.34,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.86,2,e1_0,74.53,1169.72,route01,31.18,Car,0.00,3491.82,-1.60,,,,,,,,,,,,,,,
110.00,130.00,7060.62,0.78,2.49,0.17,90.00,HBEFA3/PC_G_EU4,0.00,3.04,3,e1_0,75.39,1106.16,route01,33.22,Car,0.00,3389.53,-1.60,,,,,,,,,,,,,,,
110.00,132.39,7216.38,0.79,2.57,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.10,4,e1_0,75.39,1058.02,route01,33.14,Car,0.00,3312.07,-1.60,,,,,,,,,,,,,,,
110.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
110.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
110.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
110.00,,,,,,,,,,,,,,,,,,,,e1,61.68,463.41,27244.21,2.82,9.57,0.65,0.00,11.71,e1_0,33.53,32.43,81.97,0.01,5
110.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
111.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,74.50,1318.77,route01,32.67,Car01,0.00,3731.69,-1.60,,,,,,,,,,,,,,,
111.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1242.70,route01,31.46,Car,0.00,3609.28,-1.60,,,,,,,,,,,,,,,
111.00,97.09,6367.75,0.61,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e1_0,74.48,1200.92,route01,31.20,Car,0.00,3542.03,-1.60,,,,,,,,,,,,,,,
111.00,128.36,6980.70,0.77,2.45,0.17,90.00,HBEFA3/PC_G_EU4,0.00,3.00,3,e1_0,75.37,1139.38,route01,33.22,Car,0.00,3442.99,-1.60,,,,,,,,,,,,,,,
111.00,132.81,7221.65,0.79,2.57,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.10,4,e1_0,75.40,1091.19,route01,33.17,Car,0.00,3365.45,-1.60,,,,,,,,,,,,,,,
111.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
111.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
111.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
111.00,,,,,,,,,,,,,,,,,,,,e1,61.84,456.43,26882.78,2.78,9.40,0.64,0.00,11.56,e1_0,33.53,32.34,81.88,0.01,5
111.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
