data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
407.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
407.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
407.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
407.00,,,,,,,,,,,,,,,,,,,,gneE1,518.66,613.06,38380.63,3.78,14.13,0.90,0.00,12241.65,gneE1_0,33.53,31.03,81.84,0.00,5
407.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
408.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE1_0,73.17,4232.07,route01,30.19,Car01,0.00,12278.79,0.00,,,,,,,,,,,,,,,
408.00,165.83,9669.28,1.00,3.76,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3084.04,1,gneE1_0,75.24,4185.32,route01,31.29,Car01,0.00,12232.04,0.00,,,,,,,,,,,,,,,
408.00,28.55,3150.45,0.22,0.69,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1004.88,2,gneE1_0,73.82,4103.13,route01,30.92,Car01,0.00,12149.85,0.00,,,,,,,,,,,,,,,
408.00,171.50,9944.87,1.04,3.89,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3171.94,3,gneE1_0,75.30,4013.67,route01,31.29,Car01,0.00,12060.39,0.00,,,,,,,,,,,,,,,
408.00,11.63,2365.80,0.12,0.32,0.04,90.00,HBEFA3/PC_G_EU4,0.00,754.62,4,gneE1_0,73.67,3937.27,route01,30.83,Car01,0.00,11983.99,0.00,,,,,,,,,,,,,,,
408.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
408.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
408.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
408.00,,,,,,,,,,,,,,,,,,,,gneE1,520.72,377.52,25130.40,2.37,8.67,0.57,0.00,8015.48,gneE1_0,33.53,30.91,81.32,0.00,5
408.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
409.00,238.34,13281.05,1.42,5.47,0.33,90.00,HBEFA3/PC_G_EU4,0.00,4236.01,0,gneE1_0,76.16,4263.14,route01,31.07,Car01,0.00,12309.86,0.00,,,,,,,,,,,,,,,
409.00,8.78,2233.40,0.10,0.26,0.04,90.00,HBEFA3/PC_G_EU4,0.00,712.39,1,gneE1_0,73.64,4216.13,route01,30.81,Car01,0.00,12262.85,0.00,,,,,,,,,,,,,,,
409.00,157.31,9255.27,0.95,3.57,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2951.99,2,gneE1_0,75.14,4134.42,route01,31.29,Car01,0.00,12181.14,0.00,,,,,,,,,,,,,,,
409.00,11.84,2375.28,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,757.64,3,gneE1_0,73.67,4044.50,route01,30.83,Car01,0.00,12091.22,0.00,,,,,,,,,,,,,,,
409.00,173.19,10026.83,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3198.08,4,gneE1_0,75.32,3968.56,route01,31.29,Car01,0.00,12015.28,0.00,,,,,,,,,,,,,,,
409.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
409.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
409.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
409.00,,,,,,,,,,,,,,,,,,,,gneE1,518.15,589.45,37171.82,3.64,13.56,0.87,0.00,11856.11,gneE1_0,33.53,31.06,81.89,0.00,5
409.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
410.00,28.41,3223.80,0.22,0.73,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1028.27,0,gneE1_0,73.74,4293.86,route01,30.72,Car01,0.00,12340.58,0.00,,,,,,,,,,,,,,,
410.00,175.88,10157.49,1.06,3.99,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3239.75,1,gneE1_0,75.36,4247.43,route01,31.29,Car01,0.00,12294.15,0.00,,,,,,,,,,,,,,,
410.00,17.15,2621.78,0.15,0.45,0.05,90.00,HBEFA3/PC_G_EU4,0.00,836.26,2,gneE1_0,73.72,4165.28,route01,30.86,Car01,0.00,12212.00,0.00,,,,,,,,,,,,,,,
410.00,173.00,10017.48,1.04,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3195.10,3,gneE1_0,75.32,4075.80,route01,31.29,Car01,0.00,12122.52,0.00,,,,,,,,,,,,,,,
410.00,11.63,2365.71,0.12,0.32,0.04,90.00,HBEFA3/PC_G_EU4,0.00,754.59,4,gneE1_0,73.67,3999.39,route01,30.83,Car01,0.00,12046.11,0.00,,,,,,,,,,,,,,,
410.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
410.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
410.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
410.00,,,,,,,,,,,,,,,,,,,,gneE1,519.17,406.07,28386.25,2.59,9.42,0.64,0.00,9053.97,gneE1_0,33.53,31.00,81.43,0.00,5
410.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
411.00,126.28,7891.36,0.78,2.93,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2516.98,0,gneE1_0,74.69,4324.80,route01,30.94,Car01,0.00,12371.52,0.00,,,,,,,,,,,,,,,
411.00,23.17,2900.79,0.18,0.58,0.05,90.00,HBEFA3/PC_G_EU4,0.00,925.25,1,gneE1_0,73.77,4278.32,route01,30.89,Car01,0.00,12325.04,0.00,,,,,,,,,,,,,,,
411.00,168.00,9774.60,1.02,3.81,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3117.63,2,gneE1_0,75.26,4196.57,route01,31.29,Car01,0.00,12243.29,0.00,,,,,,,,,,,,,,,
411.00,10.21,2299.92,0.11,0.29,0.04,90.00,HBEFA3/PC_G_EU4,0.00,733.60,3,gneE1_0,73.65,4106.62,route01,30.82,Car01,0.00,12153.34,0.00,,,,,,,,,,,,,,,
411.00,173.19,10026.92,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3198.11,4,gneE1_0,75.32,4030.68,route01,31.29,Car01,0.00,12077.40,0.00,,,,,,,,,,,,,,,
411.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
411.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
411.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
411.00,,,,,,,,,,,,,,,,,,,,gneE1,518.35,500.85,32893.59,3.13,11.54,0.76,0.00,10491.58,gneE1_0,33.53,31.05,81.59,0.00,5
411.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
412.00,31.26,3403.96,0.23,0.82,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1085.73,0,gneE1_0,73.73,4355.41,route01,30.61,Car01,0.00,12402.13,0.00,,,,,,,,,,,,,,,
412.00,162.35,9500.25,0.98,3.68,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3030.13,1,gneE1_0,75.20,4309.61,route01,31.29,Car01,0.00,12356.33,0.00,,,,,,,,,,,,,,,
412.00,14.91,2517.99,0.14,0.40,0.04,90.00,HBEFA3/PC_G_EU4,0.00,803.16,2,gneE1_0,73.70,4227.42,route01,30.85,Car01,0.00,12274.14,0.00,,,,,,,,,,,,,,,
412.00,174.53,10091.83,1.05,3.96,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3218.81,3,gneE1_0,75.34,4137.91,route01,31.29,Car01,0.00,12184.63,0.00,,,,,,,,,,,,,,,
412.00,11.64,2366.33,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,754.79,4,gneE1_0,73.67,4061.51,route01,30.83,Car01,0.00,12108.23,0.00,,,,,,,,,,,,,,,
412.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
412.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
412.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
412.00,,,,,,,,,,,,,,,,,,,,gneE1,519.57,394.70,27880.35,2.53,9.18,0.62,0.00,8892.62,gneE1_0,33.53,30.97,81.38,0.00,5
412.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
413.00,28.41,3385.37,0.22,0.82,0.06,90.00,HBEFA3/PC_G_EU4,0.00,1079.80,0,gneE1_0,73.59,4385.70,route01,30.29,Car01,0.00,12432.42,0.00,,,,,,,,,,,,,,,
413.00,23.59,2920.41,0.19,0.59,0.06,90.00,HBEFA3/PC_G_EU4,0.00,931.51,1,gneE1_0,73.77,4340.51,route01,30.90,Car01,0.00,12387.23,0.00,,,,,,,,,,,,,,,
413.00,170.10,9876.80,1.03,3.86,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3150.23,2,gneE1_0,75.29,4258.71,route01,31.29,Car01,0.00,12305.43,0.00,,,,,,,,,,,,,,,
413.00,9.60,2271.70,0.11,0.28,0.04,90.00,HBEFA3/PC_G_EU4,0.00,724.60,3,gneE1_0,73.65,4168.73,route01,30.82,Car01,0.00,12215.45,0.00,,,,,,,,,,,,,,,
413.00,173.18,10026.30,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3197.91,4,gneE1_0,75.32,4092.80,route01,31.29,Car01,0.00,12139.52,0.00,,,,,,,,,,,,,,,
413.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
413.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
413.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
413.00,,,,,,,,,,,,,,,,,,,,gneE1,520.52,404.89,28480.59,2.59,9.47,0.64,0.00,9084.06,gneE1_0,33.53,30.92,81.39,0.00,5
413.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
414.00,205.43,11717.65,1.23,4.73,0.29,90.00,HBEFA3/PC_G_EU4,0.00,3737.36,0,gneE1_0,75.67,4416.68,route01,30.98,Car01,0.00,12463.40,0.00,,,,,,,,,,,,,,,
414.00,89.25,6109.30,0.57,2.09,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1948.59,1,gneE1_0,74.31,4371.40,route01,30.90,Car01,0.00,12418.12,0.00,,,,,,,,,,,,,,,
414.00,14.16,2482.98,0.13,0.38,0.04,90.00,HBEFA3/PC_G_EU4,0.00,791.99,2,gneE1_0,73.69,4289.55,route01,30.84,Car01,0.00,12336.27,0.00,,,,,,,,,,,,,,,
414.00,175.10,10119.68,1.06,3.97,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3227.70,3,gneE1_0,75.35,4200.02,route01,31.29,Car01,0.00,12246.74,0.00,,,,,,,,,,,,,,,
414.00,11.66,2367.23,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,755.07,4,gneE1_0,73.67,4123.63,route01,30.83,Car01,0.00,12170.35,0.00,,,,,,,,,,,,,,,
414.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
414.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
414.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
414.00,,,,,,,,,,,,,,,,,,,,gneE1,519.67,495.60,32796.83,3.11,11.50,0.75,0.00,10460.72,gneE1_0,33.53,30.97,81.61,0.00,5
414.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
415.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE1_0,72.80,4446.68,route01,30.00,Car01,0.00,12493.40,0.00,,,,,,,,,,,,,,,
415.00,161.95,9480.97,0.98,3.67,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3023.98,1,gneE1_0,75.19,4402.70,route01,31.29,Car01,0.00,12449.42,0.00,,,,,,,,,,,,,,,
415.00,170.81,9911.30,1.03,3.88,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3161.23,2,gneE1_0,75.30,4320.85,route01,31.29,Car01,0.00,12367.57,0.00,,,,,,,,,,,,,,,
415.00,9.39,2261.88,0.11,0.28,0.04,90.00,HBEFA3/PC_G_EU4,0.00,721.47,3,gneE1_0,73.65,4230.84,route01,30.82,Car01,0.00,12277.56,0.00,,,,,,,,,,,,,,,
415.00,173.16,10025.42,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3197.63,4,gneE1_0,75.32,4154.93,route01,31.29,Car01,0.00,12201.65,0.00,,,,,,,,,,,,,,,
415.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
415.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
415.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
415.00,,,,,,,,,,,,,,,,,,,,gneE1,520.18,515.32,31679.57,3.16,11.75,0.75,0.00,10104.32,gneE1_0,33.53,30.94,81.56,0.00,5
415.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
416.00,277.89,15186.52,1.65,6.37,0.38,90.00,HBEFA3/PC_G_EU4,0.00,4843.75,0,gneE1_0,76.79,4477.79,route01,31.11,Car01,0.00,12524.51,0.00,,,,,,,,,,,,,,,
416.00,12.83,2421.28,0.13,0.35,0.04,90.00,HBEFA3/PC_G_EU4,0.00,772.31,1,gneE1_0,73.68,4433.53,route01,30.84,Car01,0.00,12480.25,0.00,,,,,,,,,,,,,,,
416.00,27.70,3110.71,0.21,0.67,0.06,90.00,HBEFA3/PC_G_EU4,0.00,992.20,2,gneE1_0,73.81,4351.77,route01,30.92,Car01,0.00,12398.49,0.00,,,,,,,,,,,,,,,
416.00,175.30,10129.37,1.06,3.98,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3230.79,3,gneE1_0,75.35,4262.13,route01,31.29,Car01,0.00,12308.85,0.00,,,,,,,,,,,,,,,
416.00,11.68,2368.23,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,755.39,4,gneE1_0,73.67,4185.76,route01,30.83,Car01,0.00,12232.48,0.00,,,,,,,,,,,,,,,
416.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
416.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
416.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
416.00,,,,,,,,,,,,,,,,,,,,gneE1,519.19,505.40,33216.10,3.16,11.70,0.76,0.00,10594.44,gneE1_0,33.53,31.00,81.84,0.00,5
416.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
417.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE1_0,73.02,4508.05,route01,30.25,Car01,0.00,12554.77,0.00,,,,,,,,,,,,,,,
417.00,172.07,9972.12,1.04,3.90,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3180.63,1,gneE1_0,75.31,4464.82,route01,31.29,Car01,0.00,12511.54,0.00,,,,,,,,,,,,,,,
417.00,158.11,9294.23,0.96,3.58,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2964.42,2,gneE1_0,75.15,4383.06,route01,31.29,Car01,0.00,12429.78,0.00,,,,,,,,,,,,,,,
417.00,10.53,2314.74,0.11,0.30,0.04,90.00,HBEFA3/PC_G_EU4,0.00,738.33,3,gneE1_0,73.66,4292.95,route01,30.82,Car01,0.00,12339.67,0.00,,,,,,,,,,,,,,,
417.00,173.14,10024.43,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3197.32,4,gneE1_0,75.32,4217.05,route01,31.29,Car01,0.00,12263.77,0.00,,,,,,,,,,,,,,,
417.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
417.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
417.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
417.00,,,,,,,,,,,,,,,,,,,,gneE1,519.31,513.85,31605.52,3.15,11.72,0.75,0.00,10080.70,gneE1_0,33.53,30.99,81.58,0.00,5
417.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
418.00,150.39,9176.39,0.92,3.54,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2926.84,0,gneE1_0,74.89,4538.69,route01,30.65,Car01,0.00,12585.41,0.00,,,,,,,,,,,,,,,
418.00,14.30,2489.68,0.13,0.38,0.04,90.00,HBEFA3/PC_G_EU4,0.00,794.13,1,gneE1_0,73.69,4495.67,route01,30.84,Car01,0.00,12542.39,0.00,,,,,,,,,,,,,,,
418.00,37.68,3573.62,0.27,0.89,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1139.85,2,gneE1_0,73.91,4414.03,route01,30.97,Car01,0.00,12460.75,0.00,,,,,,,,,,,,,,,
418.00,174.23,10077.20,1.05,3.95,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3214.15,3,gneE1_0,75.34,4324.24,route01,31.29,Car01,0.00,12370.96,0.00,,,,,,,,,,,,,,,
418.00,11.70,2368.74,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,755.55,4,gneE1_0,73.67,4247.88,route01,30.83,Car01,0.00,12294.60,0.00,,,,,,,,,,,,,,,
418.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
418.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
418.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
418.00,,,,,,,,,,,,,,,,,,,,gneE1,520.53,388.30,27685.62,2.49,9.10,0.62,0.00,8830.51,gneE1_0,33.53,30.92,81.34,0.00,5
418.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
419.00,0.00,1931.75,0.04,0.13,0.03,90.00,HBEFA3/PC_G_EU4,0.00,616.17,0,gneE1_0,73.31,4568.84,route01,30.15,Car01,0.00,12615.56,0.00,,,,,,,,,,,,,,,
419.00,170.68,9904.70,1.03,3.87,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3159.13,1,gneE1_0,75.29,4526.96,route01,31.29,Car01,0.00,12573.68,0.00,,,,,,,,,,,,,,,
419.00,148.78,8841.10,0.90,3.37,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2819.90,2,gneE1_0,75.04,4445.32,route01,31.29,Car01,0.00,12492.04,0.00,,,,,,,,,,,,,,,
419.00,11.86,2376.32,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,757.97,3,gneE1_0,73.67,4355.07,route01,30.83,Car01,0.00,12401.79,0.00,,,,,,,,,,,,,,,
419.00,173.13,10023.93,1.05,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3197.16,4,gneE1_0,75.32,4279.17,route01,31.29,Car01,0.00,12325.89,0.00,,,,,,,,,,,,,,,
419.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
419.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
419.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
419.00,,,,,,,,,,,,,,,,,,,,gneE1,519.63,504.45,33077.81,3.14,11.64,0.76,0.00,10550.33,gneE1_0,33.53,30.97,81.60,0.00,5
419.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
420.00,161.30,9719.07,0.98,3.80,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3099.92,0,gneE1_0,75.01,4599.46,route01,30.61,Car01,0.00,12646.18,0.00,,,,,,,,,,,,,,,
420.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE1_0,73.55,4557.71,route01,30.75,Car01,0.00,12604.43,0.00,,,,,,,,,,,,,,,
420.00,47.50,4028.88,0.32,1.11,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1285.05,2,gneE1_0,74.00,4476.35,route01,31.03,Car01,0.00,12523.07,0.00,,,,,,,,,,,,,,,
420.00,172.98,10016.45,1.04,3.93,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3194.77,3,gneE1_0,75.32,4386.37,route01,31.29,Car01,0.00,12433.09,0.00,,,,,,,,,,,,,,,
420.00,11.69,2368.66,0.12,0.33,0.04,90.00,HBEFA3/PC_G_EU4,0.00,755.53,4,gneE1_0,73.67,4310.00,route01,30.83,Car01,0.00,12356.72,0.00,,,,,,,,,,,,,,,
420.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
420.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
420.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
420.00,,,,,,,,,,,,,,,,,,,,gneE1,520.77,393.47,26133.07,2.47,9.16,0.60,0.00,8335.27,gneE1_0,33.53,30.90,81.36,0.00,5
420.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
421.00,0.00,1979.38,0.05,0.16,0.03,90.00,HBEFA3/PC_G_EU4,0.00,631.36,0,gneE1_0,73.30,4629.58,route01,30.12,Car01,0.00,12676.30,0.00,,,,,,,,,,,,,,,
421.00,156.16,9264.84,0.95,3.57,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2955.05,1,gneE1_0,75.08,4588.84,route01,31.13,Car01,0.00,12635.56,0.00,,,,,,,,,,,,,,,
421.00,139.64,8397.03,0.85,3.16,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2678.26,2,gneE1_0,74.94,4507.64,route01,31.29,Car01,0.00,12554.36,0.00,,,,,,,,,,,,,,,
